"combined_bucket","amount_percentile_bin","score_percentile_bin","min_amount","max_amount","min_score","max_score","total_transactions","fraud_transactions","fraud_percentage"
8690,87,90,169.90000,185.70000,"651","664",5935,48,0.81
8691,87,91,169.90000,185.70000,"665","679",5815,40,0.69
8692,87,92,169.90000,185.70000,"679","696",6408,64,1.00
8693,87,93,169.90000,185.70000,"696","713",6408,67,1.05
8694,87,94,169.90000,185.69000,"713","733",7002,48,0.69
8695,87,95,169.90000,185.70000,"733","753",6989,74,1.06
8696,87,96,169.90000,185.67000,"753","769",7210,67,0.93
8697,87,97,169.90000,185.70000,"769","789",7307,99,1.35
8698,87,98,169.90000,185.70000,"789","811",7708,114,1.48
8699,87,99,169.90000,185.70000,"811","838",7733,126,1.63
8700,87,100,169.90000,185.69000,"839","999",8611,210,2.44
8701,88,1,185.72000,200.00000,"003","018",1604,0,0.00
8702,88,2,185.70000,200.00000,"019","026",2402,1,0.04
8703,88,3,185.73000,200.00000,"027","032",3060,1,0.03
8704,88,4,185.70000,200.00000,"033","036",2550,2,0.08
8705,88,5,185.72000,200.00000,"037","040",2892,2,0.07
8706,88,6,185.71000,200.00000,"041","044",3154,2,0.06
8707,88,7,185.70000,200.00000,"045","048",3384,5,0.15
8708,88,8,185.71000,200.00000,"049","051",2200,0,0.00
8709,88,9,185.70000,200.00000,"051","055",2553,2,0.08
8710,88,10,185.70000,200.00000,"055","058",2556,2,0.08
8711,88,11,185.70000,200.00000,"059","062",2826,1,0.04
8712,88,12,185.71000,200.00000,"063","066",2975,7,0.24
8713,88,13,185.70000,200.00000,"067","070",2603,1,0.04
8714,88,14,185.71000,200.00000,"070","072",2069,2,0.10
8715,88,15,185.70000,200.00000,"073","076",3173,4,0.13
8716,88,16,185.70000,200.00000,"077","079",2352,7,0.30
8717,88,17,185.70000,200.00000,"079","082",2374,1,0.04
8718,88,18,185.71000,200.00000,"083","086",3225,13,0.40
8719,88,19,185.70000,200.00000,"087","088",1630,1,0.06
8720,88,20,185.70000,200.00000,"089","092",3232,3,0.09
8721,88,21,185.70000,200.00000,"093","096",3243,4,0.12
8722,88,22,185.73000,200.00000,"097","098",1691,4,0.24
8723,88,23,185.70000,200.00000,"099","104",3291,3,0.09
8724,88,24,185.70000,200.00000,"104","108",2068,3,0.15
8725,88,25,185.70000,200.00000,"109","114",2937,4,0.14
8726,88,26,185.73000,200.00000,"115","120",2853,4,0.14
8727,88,27,185.70000,200.00000,"121","126",2589,3,0.12
8728,88,28,185.71000,200.00000,"126","130",2206,4,0.18
8729,88,29,185.70000,200.00000,"131","136",2815,7,0.25
8730,88,30,185.70000,200.00000,"137","142",2754,2,0.07
8731,88,31,185.75000,200.00000,"143","148",2771,7,0.25
8732,88,32,185.70000,200.00000,"149","154",3008,9,0.30
8733,88,33,185.71000,200.00000,"155","159",2265,4,0.18
8734,88,34,185.70000,200.00000,"159","164",2647,7,0.26
8735,88,35,185.73000,200.00000,"165","170",2950,4,0.14
8736,88,36,185.70000,200.00000,"171","176",3036,15,0.49
8737,88,37,185.70000,200.00000,"177","182",2897,11,0.38
8738,88,38,185.70000,200.00000,"183","188",2878,7,0.24
8739,88,39,185.71000,200.00000,"189","194",2818,9,0.32
8740,88,40,185.71000,200.00000,"195","200",2704,5,0.18
8741,88,41,185.72000,200.00000,"201","206",2886,5,0.17
8742,88,42,185.70000,200.00000,"207","212",2534,8,0.32
8743,88,43,185.70000,200.00000,"212","217",2582,6,0.23
8744,88,44,185.70000,200.00000,"217","223",3021,14,0.46
8745,88,45,185.70000,200.00000,"223","230",3191,11,0.34
8746,88,46,185.70000,200.00000,"230","236",3008,10,0.33
8747,88,47,185.70000,200.00000,"237","242",2605,7,0.27
8748,88,48,185.70000,200.00000,"243","248",2757,6,0.22
8749,88,49,185.70000,200.00000,"249","254",2891,5,0.17
8750,88,50,185.70000,200.00000,"255","260",2927,7,0.24
8751,88,51,185.70000,200.00000,"261","266",2837,7,0.25
8752,88,52,185.71000,200.00000,"267","273",3274,8,0.24
8753,88,53,185.70000,200.00000,"273","280",3287,7,0.21
8754,88,54,185.70000,200.00000,"281","286",2728,8,0.29
8755,88,55,185.70000,200.00000,"287","294",3623,15,0.41
8756,88,56,185.70000,200.00000,"295","300",2617,5,0.19
8757,88,57,185.70000,200.00000,"301","306",2921,9,0.31
8758,88,58,185.70000,200.00000,"307","314",3736,17,0.46
8759,88,59,185.70000,200.00000,"315","320",2807,13,0.46
8760,88,60,185.71000,200.00000,"321","328",3603,15,0.42
8761,88,61,185.70000,200.00000,"329","336",3339,16,0.48
8762,88,62,185.70000,200.00000,"336","343",2785,11,0.39
8763,88,63,185.70000,200.00000,"343","350",3269,11,0.34
8764,88,64,185.70000,200.00000,"351","358",3750,13,0.35
8765,88,65,185.70000,200.00000,"359","366",3683,13,0.35
8766,88,66,185.70000,200.00000,"367","374",3399,12,0.35
8767,88,67,185.70000,200.00000,"374","382",3713,16,0.43
8768,88,68,185.70000,200.00000,"383","390",3362,17,0.51
8769,88,69,185.70000,200.00000,"391","399",3465,19,0.55
8770,88,70,185.70000,200.00000,"399","408",4008,17,0.42
8771,88,71,185.70000,200.00000,"409","417",3594,13,0.36
8772,88,72,185.70000,200.00000,"417","426",3664,19,0.52
8773,88,73,185.70000,200.00000,"427","438",4182,19,0.45
8774,88,74,185.70000,200.00000,"438","448",4193,32,0.76
8775,88,75,185.70000,200.00000,"449","458",4053,17,0.42
8776,88,76,185.70000,200.00000,"459","470",4406,28,0.64
8777,88,77,185.70000,200.00000,"470","481",4143,19,0.46
8778,88,78,185.70000,200.00000,"481","494",4571,21,0.46
8779,88,79,185.70000,200.00000,"494","506",4035,25,0.62
8780,88,80,185.71000,200.00000,"507","521",4576,23,0.50
8781,88,81,185.71000,200.00000,"521","536",4847,33,0.68
8782,88,82,185.70000,200.00000,"537","552",4685,30,0.64
8783,88,83,185.70000,200.00000,"552","563",4526,31,0.68
8784,88,84,185.70000,200.00000,"563","576",5129,38,0.74
8785,88,85,185.70000,200.00000,"577","590",4759,46,0.97
8786,88,86,185.70000,200.00000,"590","604",5049,46,0.91
8787,88,87,185.70000,200.00000,"605","618",4898,29,0.59
8788,88,88,185.70000,200.00000,"619","634",5357,41,0.77
8789,88,89,185.70000,200.00000,"635","651",5239,39,0.74
8790,88,90,185.70000,200.00000,"651","664",5794,59,1.02
8791,88,91,185.70000,200.00000,"665","679",5835,58,0.99
8792,88,92,185.70000,200.00000,"679","696",6162,65,1.05
8793,88,93,185.70000,200.00000,"696","713",6433,62,0.96
8794,88,94,185.70000,200.00000,"713","733",6679,63,0.94
8795,88,95,185.71000,200.00000,"733","753",6781,73,1.08
8796,88,96,185.70000,200.00000,"753","769",6920,88,1.27
8797,88,97,185.70000,200.00000,"769","789",6929,117,1.69
8798,88,98,185.70000,200.00000,"789","811",7305,129,1.77
8799,88,99,185.70000,200.00000,"811","838",7437,128,1.72
8800,88,100,185.70000,200.00000,"839","999",8761,154,1.76
8801,89,1,200.00000,220.35000,"003","018",1206,1,0.08
8802,89,2,200.00000,220.29000,"019","026",2181,1,0.05
8803,89,3,200.00000,220.38000,"027","032",2890,2,0.07
8804,89,4,200.00000,220.37000,"033","036",2528,1,0.04
8805,89,5,200.00000,220.38000,"037","040",2810,1,0.04
8806,89,6,200.00000,220.37000,"041","044",3074,2,0.07
8807,89,7,200.00000,220.38000,"045","048",3334,1,0.03
8808,89,8,200.00000,220.38000,"049","051",2173,0,0.00
8809,89,9,200.00000,220.38000,"051","055",2582,0,0.00
8810,89,10,200.00000,220.37000,"055","058",2626,2,0.08
8811,89,11,200.00000,220.38000,"059","062",2907,0,0.00
8812,89,12,200.00000,220.36000,"063","066",2961,0,0.00
8813,89,13,200.00000,220.38000,"067","070",2537,4,0.16
8814,89,14,200.00000,220.38000,"070","072",1856,3,0.16
8815,89,15,200.00000,220.38000,"073","076",3085,1,0.03
8816,89,16,200.00000,220.35000,"077","079",2228,2,0.09
8817,89,17,200.00000,220.38000,"079","082",2310,10,0.43
8818,89,18,200.00000,220.38000,"083","086",3051,4,0.13
8819,89,19,200.00000,220.37000,"087","088",1476,1,0.07
8820,89,20,200.00000,220.38000,"089","092",3036,5,0.16
8821,89,21,200.00000,220.38000,"093","096",2997,6,0.20
8822,89,22,200.00000,220.38000,"097","098",1527,1,0.07
8823,89,23,200.00000,220.37000,"099","104",3101,9,0.29
8824,89,24,200.00000,220.38000,"104","108",1905,1,0.05
8825,89,25,200.00000,220.37000,"109","114",2714,3,0.11
8826,89,26,200.00000,220.38000,"115","120",2712,0,0.00
8827,89,27,200.00000,220.36000,"121","126",2441,5,0.20
8828,89,28,200.00000,220.35000,"126","130",2092,2,0.10
8829,89,29,200.00000,220.38000,"131","136",2670,2,0.07
8830,89,30,200.00000,220.36000,"137","142",2641,0,0.00
8831,89,31,200.00000,220.38000,"143","148",2631,6,0.23
8832,89,32,200.00000,220.38000,"149","154",2764,4,0.14
8833,89,33,200.00000,220.36000,"155","159",2158,4,0.19
8834,89,34,200.00000,220.37000,"159","164",2462,4,0.16
8835,89,35,200.00000,220.35000,"165","170",2835,10,0.35
8836,89,36,200.00000,220.38000,"171","176",2770,6,0.22
8837,89,37,200.00000,220.38000,"177","182",2664,5,0.19
8838,89,38,200.00000,220.38000,"183","188",2523,4,0.16
8839,89,39,200.00000,220.36000,"189","194",2666,6,0.23
8840,89,40,200.00000,220.36000,"195","200",2628,5,0.19
8841,89,41,200.00000,220.36000,"201","206",2821,8,0.28
8842,89,42,200.00000,220.37000,"207","212",2425,3,0.12
8843,89,43,200.00000,220.37000,"212","217",2420,3,0.12
8844,89,44,200.00000,220.34000,"217","223",2679,2,0.07
8845,89,45,200.00000,220.35000,"223","230",3012,7,0.23
8846,89,46,200.00000,220.37000,"230","236",2870,6,0.21
8847,89,47,200.00000,220.38000,"237","242",2591,4,0.15
8848,89,48,200.00000,220.36000,"243","248",2416,2,0.08
8849,89,49,200.00000,220.37000,"249","254",2637,3,0.11
8850,89,50,200.00000,220.37000,"255","260",2808,5,0.18
8851,89,51,200.00000,220.37000,"261","266",2844,5,0.18
8852,89,52,200.00000,220.35000,"267","273",3224,10,0.31
8853,89,53,200.00000,220.38000,"273","280",3079,9,0.29
8854,89,54,200.00000,220.38000,"281","286",2570,8,0.31
8855,89,55,200.00000,220.37000,"287","294",3266,6,0.18
8856,89,56,200.00000,220.37000,"295","300",2580,9,0.35
8857,89,57,200.00000,220.38000,"301","306",2795,2,0.07
8858,89,58,200.00000,220.38000,"307","314",3602,5,0.14
8859,89,59,200.00000,220.38000,"315","320",2631,6,0.23
8860,89,60,200.00000,220.37000,"321","328",3419,11,0.32
8861,89,61,200.00000,220.37000,"329","336",3239,9,0.28
8862,89,62,200.00000,220.36000,"336","343",2718,9,0.33
8863,89,63,200.00000,220.38000,"343","350",3265,5,0.15
8864,89,64,200.00000,220.38000,"351","358",3740,14,0.37
8865,89,65,200.00000,220.38000,"359","366",3601,16,0.44
8866,89,66,200.00000,220.38000,"367","374",3277,13,0.40
8867,89,67,200.00000,220.38000,"374","382",3528,9,0.26
8868,89,68,200.00000,220.35000,"383","390",3296,11,0.33
8869,89,69,200.00000,220.37000,"391","399",3393,12,0.35
8870,89,70,200.00000,220.38000,"399","408",3953,12,0.30
8871,89,71,200.00000,220.37000,"409","417",3566,11,0.31
8872,89,72,200.00000,220.31000,"417","426",3621,16,0.44
8873,89,73,200.00000,220.38000,"427","438",4234,27,0.64
8874,89,74,200.00000,220.35000,"438","448",3971,27,0.68
8875,89,75,200.00000,220.38000,"449","458",4002,21,0.52
8876,89,76,200.00000,220.38000,"459","470",4584,17,0.37
8877,89,77,200.00000,220.38000,"470","481",4059,15,0.37
8878,89,78,200.00000,220.36000,"481","494",4582,18,0.39
8879,89,79,200.00000,220.38000,"494","506",4045,21,0.52
8880,89,80,200.00000,220.38000,"507","521",4481,23,0.51
8881,89,81,200.00000,220.38000,"521","536",4801,19,0.40
8882,89,82,200.00000,220.38000,"537","552",4885,26,0.53
8883,89,83,200.00000,220.38000,"552","563",4655,20,0.43
8884,89,84,200.00000,220.37000,"563","576",5333,41,0.77
8885,89,85,200.00000,220.38000,"577","590",4980,42,0.84
8886,89,86,200.00000,220.38000,"590","604",5198,53,1.02
8887,89,87,200.00000,220.38000,"605","618",5269,27,0.51
8888,89,88,200.00000,220.38000,"619","634",5452,42,0.77
8889,89,89,200.00000,220.37000,"635","651",5751,62,1.08
8890,89,90,200.00000,220.38000,"651","664",6256,54,0.86
8891,89,91,200.00000,220.38000,"665","679",6129,56,0.91
8892,89,92,200.00000,220.38000,"679","696",6832,70,1.02
8893,89,93,200.00000,220.37000,"696","713",6899,84,1.22
8894,89,94,200.00000,220.38000,"713","733",7368,58,0.79
8895,89,95,200.00000,220.38000,"733","753",7422,80,1.08
8896,89,96,200.00000,220.38000,"753","769",7755,96,1.24
8897,89,97,200.00000,220.37000,"769","789",7984,133,1.67
8898,89,98,200.00000,220.37000,"789","811",8368,159,1.90
8899,89,99,200.00000,220.38000,"811","838",8457,143,1.69
8900,89,100,200.00000,220.36000,"839","999",9395,169,1.80
8901,90,1,220.39000,245.97000,"003","018",504,0,0.00
8902,90,2,220.39000,246.03000,"019","026",1627,0,0.00
8903,90,3,220.39000,246.06000,"027","032",2653,1,0.04
8904,90,4,220.40000,246.05000,"033","036",2317,1,0.04
8905,90,5,220.39000,246.05000,"037","040",2759,1,0.04
8906,90,6,220.39000,246.06000,"041","044",2988,3,0.10
8907,90,7,220.39000,246.06000,"045","048",3373,3,0.09
8908,90,8,220.40000,246.05000,"049","051",2057,2,0.10
8909,90,9,220.43000,246.05000,"051","055",2503,2,0.08
8910,90,10,220.39000,246.06000,"055","058",2500,0,0.00
8911,90,11,220.39000,246.05000,"059","062",2802,4,0.14
8912,90,12,220.40000,246.01000,"063","066",2913,2,0.07
8913,90,13,220.41000,246.03000,"067","070",2556,2,0.08
8914,90,14,220.40000,246.05000,"070","072",1831,0,0.00
8915,90,15,220.41000,246.06000,"073","076",2963,5,0.17
8916,90,16,220.40000,246.02000,"077","079",2218,6,0.27
8917,90,17,220.40000,246.05000,"079","082",2256,2,0.09
8918,90,18,220.39000,246.06000,"083","086",2996,2,0.07
8919,90,19,220.40000,246.01000,"087","088",1568,1,0.06
8920,90,20,220.40000,246.06000,"089","092",2992,5,0.17
8921,90,21,220.39000,246.05000,"093","096",3019,1,0.03
8922,90,22,220.41000,246.05000,"097","098",1538,3,0.20
8923,90,23,220.40000,246.06000,"099","104",3004,6,0.20
8924,90,24,220.40000,246.01000,"104","108",1883,3,0.16
8925,90,25,220.47000,246.06000,"109","114",2664,3,0.11
8926,90,26,220.40000,246.05000,"115","120",2642,5,0.19
8927,90,27,220.39000,246.05000,"121","126",2329,0,0.00
8928,90,28,220.39000,246.05000,"126","130",2053,1,0.05
8929,90,29,220.39000,246.05000,"131","136",2633,1,0.04
8930,90,30,220.39000,246.06000,"137","142",2651,6,0.23
8931,90,31,220.39000,246.06000,"143","148",2659,2,0.08
8932,90,32,220.40000,246.05000,"149","154",2757,3,0.11
8933,90,33,220.39000,246.05000,"155","159",2152,3,0.14
8934,90,34,220.40000,246.06000,"159","164",2527,3,0.12
8935,90,35,220.39000,246.05000,"165","170",2724,6,0.22
8936,90,36,220.39000,246.06000,"171","176",2720,0,0.00
8937,90,37,220.39000,246.05000,"177","182",2692,9,0.33
8938,90,38,220.39000,246.02000,"183","188",2591,4,0.15
8939,90,39,220.40000,246.06000,"189","194",2627,6,0.23
8940,90,40,220.40000,246.06000,"195","200",2653,4,0.15
8941,90,41,220.40000,246.06000,"201","206",2815,7,0.25
8942,90,42,220.40000,246.05000,"207","212",2338,6,0.26
8943,90,43,220.40000,246.06000,"212","217",2336,7,0.30
8944,90,44,220.39000,246.06000,"217","223",2691,10,0.37
8945,90,45,220.39000,246.05000,"223","230",3086,5,0.16
8946,90,46,220.39000,246.06000,"230","236",2838,11,0.39
8947,90,47,220.39000,246.06000,"237","242",2507,8,0.32
8948,90,48,220.39000,246.05000,"243","248",2514,11,0.44
8949,90,49,220.40000,246.06000,"249","254",2742,7,0.26
8950,90,50,220.40000,246.06000,"255","260",2762,6,0.22
8951,90,51,220.39000,246.06000,"261","266",2745,7,0.26
8952,90,52,220.39000,246.06000,"267","273",3042,3,0.10
8953,90,53,220.39000,246.06000,"273","280",3085,5,0.16
8954,90,54,220.41000,246.04000,"281","286",2582,10,0.39
8955,90,55,220.39000,246.06000,"287","294",3419,5,0.15
8956,90,56,220.40000,246.05000,"295","300",2567,5,0.19
8957,90,57,220.40000,246.05000,"301","306",2880,8,0.28
8958,90,58,220.39000,246.06000,"307","314",3675,6,0.16
8959,90,59,220.39000,246.02000,"315","320",2677,5,0.19
8960,90,60,220.39000,246.06000,"321","328",3437,14,0.41
8961,90,61,220.39000,246.06000,"329","336",3235,7,0.22
8962,90,62,220.39000,246.05000,"336","343",2647,4,0.15
8963,90,63,220.39000,246.00000,"343","350",3225,6,0.19
8964,90,64,220.39000,246.05000,"351","358",3549,11,0.31
8965,90,65,220.39000,246.06000,"359","366",3574,11,0.31
8966,90,66,220.39000,246.05000,"367","374",3125,10,0.32
8967,90,67,220.39000,246.06000,"374","382",3575,10,0.28
8968,90,68,220.40000,246.05000,"383","390",3393,10,0.29
8969,90,69,220.39000,246.04000,"391","399",3439,10,0.29
8970,90,70,220.39000,246.06000,"399","408",3869,11,0.28
8971,90,71,220.39000,246.06000,"409","417",3615,12,0.33
8972,90,72,220.39000,246.06000,"417","426",3594,16,0.45
8973,90,73,220.39000,246.06000,"427","438",4124,12,0.29
8974,90,74,220.39000,246.06000,"438","448",4080,17,0.42
8975,90,75,220.39000,246.06000,"449","458",4029,20,0.50
8976,90,76,220.39000,246.06000,"459","470",4540,27,0.59
8977,90,77,220.40000,246.06000,"470","481",4167,16,0.38
8978,90,78,220.39000,246.05000,"481","494",4658,11,0.24
8979,90,79,220.39000,246.05000,"494","506",4183,17,0.41
8980,90,80,220.39000,246.05000,"507","521",4753,17,0.36
8981,90,81,220.39000,246.06000,"521","536",4922,20,0.41
8982,90,82,220.40000,246.06000,"537","552",4871,18,0.37
8983,90,83,220.40000,246.05000,"552","563",4877,32,0.66
8984,90,84,220.39000,246.05000,"563","576",5368,41,0.76
8985,90,85,220.40000,246.06000,"577","590",4981,33,0.66
8986,90,86,220.39000,246.04000,"590","604",5335,30,0.56
8987,90,87,220.39000,246.05000,"605","618",5311,56,1.05
8988,90,88,220.39000,246.06000,"619","634",5626,28,0.50
8989,90,89,220.39000,246.05000,"635","651",5919,59,1.00
8990,90,90,220.40000,246.05000,"651","664",6314,48,0.76
8991,90,91,220.39000,246.06000,"665","679",6380,44,0.69
8992,90,92,220.39000,246.06000,"679","696",6943,53,0.76
8993,90,93,220.39000,246.06000,"696","713",7011,63,0.90
8994,90,94,220.39000,246.04000,"713","733",7593,88,1.16
8995,90,95,220.39000,246.05000,"733","753",7796,68,0.87
8996,90,96,220.39000,246.06000,"753","769",8112,97,1.20
8997,90,97,220.39000,246.06000,"769","789",8289,116,1.40
8998,90,98,220.39000,246.06000,"789","811",8296,152,1.83
8999,90,99,220.40000,246.05000,"811","838",8706,185,2.12
9000,90,100,220.40000,246.05000,"839","999",9129,196,2.15
9001,91,1,246.12000,274.34000,"003","018",1016,0,0.00
9002,91,2,246.07000,274.39000,"019","026",1961,2,0.10
9003,91,3,246.08000,274.38000,"027","032",2754,1,0.04
9004,91,4,246.07000,274.38000,"033","036",2464,3,0.12
9005,91,5,246.07000,274.38000,"037","040",2863,1,0.03
9006,91,6,246.08000,274.38000,"041","044",3094,0,0.00
9007,91,7,246.07000,274.40000,"045","048",3374,2,0.06
9008,91,8,246.08000,274.37000,"049","051",2204,1,0.05
9009,91,9,246.08000,274.39000,"051","055",2477,1,0.04
9010,91,10,246.08000,274.38000,"055","058",2637,2,0.08
9011,91,11,246.08000,274.39000,"059","062",2933,0,0.00
9012,91,12,246.07000,274.40000,"063","066",2917,0,0.00
9013,91,13,246.06000,274.39000,"067","070",2598,1,0.04
9014,91,14,246.07000,274.37000,"070","072",1882,0,0.00
9015,91,15,246.07000,274.36000,"073","076",2973,3,0.10
9016,91,16,246.08000,274.39000,"077","079",2251,0,0.00
9017,91,17,246.07000,274.38000,"079","082",2230,1,0.04
9018,91,18,246.07000,274.39000,"083","086",3052,2,0.07
9019,91,19,246.11000,274.39000,"087","088",1503,0,0.00
9020,91,20,246.09000,274.39000,"089","092",2927,4,0.14
9021,91,21,246.06000,274.36000,"093","096",2943,6,0.20
9022,91,22,246.08000,274.37000,"097","098",1450,1,0.07
9023,91,23,246.10000,274.36000,"099","104",3064,3,0.10
9024,91,24,246.08000,274.39000,"104","108",1931,1,0.05
9025,91,25,246.09000,274.39000,"109","114",2673,4,0.15
9026,91,26,246.10000,274.39000,"115","120",2586,2,0.08
9027,91,27,246.08000,274.30000,"121","126",2309,4,0.17
9028,91,28,246.08000,274.40000,"126","130",2090,5,0.24
9029,91,29,246.09000,274.38000,"131","136",2567,4,0.16
9030,91,30,246.08000,274.33000,"137","142",2609,3,0.11
9031,91,31,246.09000,274.39000,"143","148",2571,2,0.08
9032,91,32,246.14000,274.39000,"149","154",2761,5,0.18
9033,91,33,246.09000,274.36000,"155","159",2135,7,0.33
9034,91,34,246.09000,274.38000,"159","164",2458,1,0.04
9035,91,35,246.07000,274.40000,"165","170",2614,4,0.15
9036,91,36,246.07000,274.40000,"171","176",2673,4,0.15
9037,91,37,246.08000,274.38000,"177","182",2622,0,0.00
9038,91,38,246.10000,274.38000,"183","188",2559,6,0.23
9039,91,39,246.10000,274.37000,"189","194",2595,3,0.12
9040,91,40,246.08000,274.40000,"195","200",2676,2,0.07
9041,91,41,246.07000,274.39000,"201","206",2789,6,0.22
9042,91,42,246.08000,274.38000,"207","212",2253,3,0.13
9043,91,43,246.07000,274.38000,"212","217",2356,5,0.21
9044,91,44,246.08000,274.40000,"217","223",2671,3,0.11
9045,91,45,246.09000,274.38000,"223","230",2948,5,0.17
9046,91,46,246.07000,274.40000,"230","236",2791,8,0.29
9047,91,47,246.11000,274.40000,"237","242",2516,3,0.12
9048,91,48,246.06000,274.38000,"243","248",2594,4,0.15
9049,91,49,246.12000,274.40000,"249","254",2813,5,0.18
9050,91,50,246.07000,274.38000,"255","260",2838,9,0.32
9051,91,51,246.08000,274.37000,"261","266",2725,3,0.11
9052,91,52,246.09000,274.39000,"267","273",3074,4,0.13
9053,91,53,246.07000,274.40000,"273","280",3037,6,0.20
9054,91,54,246.08000,274.39000,"281","286",2636,2,0.08
9055,91,55,246.07000,274.38000,"287","294",3327,10,0.30
9056,91,56,246.10000,274.36000,"295","300",2495,5,0.20
9057,91,57,246.07000,274.38000,"301","306",2777,7,0.25
9058,91,58,246.07000,274.39000,"307","314",3560,10,0.28
9059,91,59,246.08000,274.38000,"315","320",2659,2,0.08
9060,91,60,246.08000,274.36000,"321","328",3473,6,0.17
9061,91,61,246.08000,274.37000,"329","336",3288,14,0.43
9062,91,62,246.07000,274.34000,"336","343",2726,9,0.33
9063,91,63,246.09000,274.39000,"343","350",3265,7,0.21
9064,91,64,246.08000,274.39000,"351","358",3703,20,0.54
9065,91,65,246.07000,274.39000,"359","366",3532,14,0.40
9066,91,66,246.07000,274.38000,"367","374",3200,7,0.22
9067,91,67,246.07000,274.40000,"374","382",3553,15,0.42
9068,91,68,246.07000,274.39000,"383","390",3268,9,0.28
9069,91,69,246.08000,274.39000,"391","399",3293,6,0.18
9070,91,70,246.09000,274.39000,"399","408",4033,9,0.22
9071,91,71,246.07000,274.40000,"409","417",3601,9,0.25
9072,91,72,246.07000,274.40000,"417","426",3696,17,0.46
9073,91,73,246.07000,274.37000,"427","438",4302,17,0.40
9074,91,74,246.07000,274.39000,"438","448",4138,16,0.39
9075,91,75,246.06000,274.39000,"449","458",4010,18,0.45
9076,91,76,246.06000,274.39000,"459","470",4494,17,0.38
9077,91,77,246.12000,274.40000,"470","481",4226,13,0.31
9078,91,78,246.07000,274.39000,"481","494",4619,22,0.48
9079,91,79,246.06000,274.39000,"494","506",4174,18,0.43
9080,91,80,246.09000,274.39000,"507","521",4644,16,0.34
9081,91,81,246.08000,274.38000,"521","536",4887,27,0.55
9082,91,82,246.08000,274.38000,"537","552",4818,25,0.52
9083,91,83,246.07000,274.40000,"552","563",4945,30,0.61
9084,91,84,246.08000,274.40000,"563","576",5455,30,0.55
9085,91,85,246.07000,274.37000,"577","590",5100,34,0.67
9086,91,86,246.09000,274.37000,"590","604",5321,42,0.79
9087,91,87,246.07000,274.39000,"605","618",5176,41,0.79
9088,91,88,246.07000,274.40000,"619","634",5593,26,0.46
9089,91,89,246.07000,274.40000,"635","651",5831,39,0.67
9090,91,90,246.06000,274.38000,"651","664",6276,29,0.46
9091,91,91,246.07000,274.38000,"665","679",6179,35,0.57
9092,91,92,246.09000,274.40000,"679","696",6849,63,0.92
9093,91,93,246.07000,274.40000,"696","713",6831,54,0.79
9094,91,94,246.08000,274.38000,"713","733",7320,78,1.07
9095,91,95,246.07000,274.40000,"733","753",7437,54,0.73
9096,91,96,246.07000,274.38000,"753","769",7694,80,1.04
9097,91,97,246.07000,274.40000,"769","789",8074,119,1.47
9098,91,98,246.08000,274.38000,"789","811",8346,101,1.21
9099,91,99,246.07000,274.39000,"811","838",8769,158,1.80
9100,91,100,246.08000,274.38000,"839","999",9791,204,2.08
9101,92,1,274.62000,305.04000,"003","018",918,0,0.00
9102,92,2,274.41000,305.08000,"019","026",1765,0,0.00
9103,92,3,274.41000,305.10000,"027","032",2528,2,0.08
9104,92,4,274.44000,305.10000,"033","036",2339,1,0.04
9105,92,5,274.40000,305.06000,"037","040",2746,2,0.07
9106,92,6,274.43000,305.09000,"041","044",3001,5,0.17
9107,92,7,274.42000,305.10000,"045","048",3220,4,0.12
9108,92,8,274.40000,305.10000,"049","051",2068,1,0.05
9109,92,9,274.40000,305.10000,"051","055",2410,2,0.08
9110,92,10,274.40000,305.10000,"055","058",2399,0,0.00
9111,92,11,274.41000,305.10000,"059","062",2725,2,0.07
9112,92,12,274.40000,305.10000,"063","066",2732,1,0.04
9113,92,13,274.42000,305.09000,"067","070",2417,4,0.17
9114,92,14,274.41000,305.07000,"070","072",1733,2,0.12
9115,92,15,274.40000,305.10000,"073","076",2723,4,0.15
9116,92,16,274.40000,305.03000,"077","079",2068,0,0.00
9117,92,17,274.41000,305.10000,"079","082",2111,2,0.09
9118,92,18,274.43000,305.09000,"083","086",2806,1,0.04
9119,92,19,274.41000,305.10000,"087","088",1447,1,0.07
9120,92,20,274.40000,305.09000,"089","092",2805,7,0.25
9121,92,21,274.40000,305.10000,"093","096",2762,4,0.14
9122,92,22,274.45000,305.08000,"097","098",1416,1,0.07
9123,92,23,274.40000,305.10000,"099","104",2881,5,0.17
9124,92,24,274.45000,305.08000,"104","108",1793,1,0.06
9125,92,25,274.43000,305.04000,"109","114",2525,2,0.08
9126,92,26,274.40000,305.10000,"115","120",2440,3,0.12
9127,92,27,274.40000,305.07000,"121","126",2176,3,0.14
9128,92,28,274.42000,305.06000,"126","130",1907,0,0.00
9129,92,29,274.43000,305.09000,"131","136",2329,7,0.30
9130,92,30,274.41000,305.10000,"137","142",2333,3,0.13
9131,92,31,274.40000,305.07000,"143","148",2395,4,0.17
9132,92,32,274.41000,305.10000,"149","154",2643,4,0.15
9133,92,33,274.41000,305.10000,"155","159",1873,3,0.16
9134,92,34,274.40000,305.10000,"159","164",2267,5,0.22
9135,92,35,274.40000,305.10000,"165","170",2551,1,0.04
9136,92,36,274.42000,305.09000,"171","176",2511,2,0.08
9137,92,37,274.40000,305.10000,"177","182",2413,6,0.25
9138,92,38,274.40000,305.02000,"183","188",2438,5,0.21
